EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,D2020,D2030,D2040,D2050,D2060,D2070
2545,TRINITY RURAL WSC,MUNICIPAL,H,WALKER,Y,41,44,46,48,50,52
2546,TROPHY CLUB,MUNICIPAL,C,DENTON,Y,5730,5701,5683,5673,5670,5669
2546,TROPHY CLUB,MUNICIPAL,C,TARRANT,Y,395,393,392,391,391,391
2547,TROUP,MUNICIPAL,I,CHEROKEE,Y,14,15,16,17,18,20
2547,TROUP,MUNICIPAL,I,SMITH,Y,398,428,459,497,539,582
2548,TROY,MUNICIPAL,G,BELL,N,169,180,193,209,228,247
2550,TULIA,MUNICIPAL,O,SWISHER,N,926,945,938,924,967,989
2551,TUSCOLA,MUNICIPAL,G,TAYLOR,N,79,79,79,79,81,82
2552,TWO WAY SUD,MUNICIPAL,C,COOKE,Y,12,12,12,13,13,14
2552,TWO WAY SUD,MUNICIPAL,C,GRAYSON,Y,698,872,1048,1255,1661,2076
2553,TYE,MUNICIPAL,G,TAYLOR,N,186,188,190,193,197,199
2555,TYLER COUNTY WSC,MUNICIPAL,I,TYLER,N,661,639,618,606,604,604
2556,UNIVERSAL CITY,MUNICIPAL,L,BEXAR,N,3195,3210,3151,3118,3112,3111
2557,UNIVERSITY PARK,MUNICIPAL,C,DALLAS,N,7622,7515,7427,7379,7371,7370
2558,UVALDE,MUNICIPAL,L,UVALDE,N,4052,4342,4593,4881,5181,5474
2559,VALLEY MILLS,MUNICIPAL,G,BOSQUE,Y,259,276,284,288,293,295
2559,VALLEY MILLS,MUNICIPAL,G,MCLENNAN,Y,5,7,8,10,11,13
2560,VALLEY VIEW,MUNICIPAL,C,COOKE,N,56,60,63,66,68,71
2561,VAN,MUNICIPAL,D,VAN ZANDT,N,371,399,421,446,470,491
2562,VAN ALSTYNE,MUNICIPAL,C,GRAYSON,N,517,608,700,811,2337,3243
2563,VAN HORN,MUNICIPAL,E,CULBERSON,N,662,711,737,761,775,784
2564,VARNER CREEK UD,MUNICIPAL,H,BRAZORIA,N,213,207,201,201,201,201
2565,VEGA,MUNICIPAL,A,OLDHAM,N,272,285,281,279,279,279
2566,VENUS,MUNICIPAL,C,ELLIS,Y,16,20,25,31,37,45
2566,VENUS,MUNICIPAL,G,JOHNSON,Y,624,710,801,904,1016,1137
2567,VERNON,MUNICIPAL,B,WILBARGER,N,1883,1923,1934,1982,2018,2049
2568,VICTORIA,MUNICIPAL,L,VICTORIA,N,17110,17966,18629,19299,19930,20471
2569,VIDOR,MUNICIPAL,I,ORANGE,N,2252,2295,2319,2352,2383,2408
2570,VINTON,MUNICIPAL,E,EL PASO,N,248,254,260,267,275,283
2571,VIRGINIA HILL WSC,MUNICIPAL,C,HENDERSON,Y,244,267,287,318,350,394
2571,VIRGINIA HILL WSC,MUNICIPAL,I,HENDERSON,Y,176,193,207,230,252,273
2572,WAELDER,MUNICIPAL,L,GONZALES,N,224,241,258,279,270,292
2573,WAKE VILLAGE,MUNICIPAL,D,BOWIE,N,677,669,654,644,642,642
2575,WALLER,MUNICIPAL,H,HARRIS,Y,84,84,87,90,96,103
2575,WALLER,MUNICIPAL,H,WALLER,Y,356,379,407,440,479,523
2576,WALLIS,MUNICIPAL,H,AUSTIN,N,161,165,171,180,193,207
2577,WALNUT SPRINGS,MUNICIPAL,G,BOSQUE,N,97,101,102,103,105,106
2578,WALSTON SPRINGS WSC,MUNICIPAL,I,ANDERSON,N,408,404,396,388,387,387
2579,WASKOM,MUNICIPAL,D,HARRISON,N,345,359,376,406,443,487
2580,WATAUGA,MUNICIPAL,C,TARRANT,N,2899,2794,2707,2659,2650,2650
2581,WATER SERVICES INC,MUNICIPAL,L,BEXAR,Y,660,715,767,826,884,937
2581,WATER SERVICES INC,MUNICIPAL,L,GUADALUPE,Y,40,47,53,61,68,76
2581,WATER SERVICES INC,MUNICIPAL,L,KENDALL,Y,46,54,64,74,85,95
2583,WEBSTER,MUNICIPAL,H,HARRIS,N,3860,4104,4305,4466,4601,4711
2584,WEIMAR,MUNICIPAL,K,COLORADO,N,556,569,578,599,619,639
2586,WELLBORN SUD,MUNICIPAL,G,BRAZOS,Y,1837,2070,2318,2634,2982,3368
2586,WELLBORN SUD,MUNICIPAL,G,ROBERTSON,Y,356,401,450,511,578,653
2587,WELLINGTON,MUNICIPAL,A,COLLINGSWORTH,N,525,540,549,567,582,595
2588,WELLS,MUNICIPAL,I,CHEROKEE,N,139,148,157,170,185,201
2589,WELLS BRANCH MUD,MUNICIPAL,K,TRAVIS,Y,1638,1602,1577,1563,1559,1558
2589,WELLS BRANCH MUD,MUNICIPAL,K,WILLIAMSON,Y,118,115,113,112,112,112
2590,WESLACO,MUNICIPAL,M,HIDALGO,N,7873,9551,11271,13040,14852,16625
2591,WEST,MUNICIPAL,G,MCLENNAN,N,490,495,500,509,523,538
2592,WEST BELL COUNTY WSC,MUNICIPAL,G,BELL,N,789,816,800,798,797,797
2593,WEST BRAZOS WSC,MUNICIPAL,G,FALLS,Y,213,215,212,206,212,218
2593,WEST BRAZOS WSC,MUNICIPAL,G,MCLENNAN,Y,186,193,201,212,224,236
2594,WEST COLUMBIA,MUNICIPAL,H,BRAZORIA,N,437,419,404,405,406,409
2596,WEST HARDIN WSC,MUNICIPAL,H,LIBERTY,Y,24,27,29,32,34,37
2596,WEST HARDIN WSC,MUNICIPAL,I,HARDIN,Y,273,274,275,276,277,277
2597,WEST HARRIS COUNTY MUD #6,MUNICIPAL,H,HARRIS,N,327,344,352,360,368,374
2598,WEST JEFFERSON COUNTY MWD,MUNICIPAL,I,JEFFERSON,N,741,752,772,809,863,927
2599,WEST LAKE HILLS,MUNICIPAL,K,TRAVIS,N,1564,1550,1539,1533,1532,1532
2600,WEST ORANGE,MUNICIPAL,I,ORANGE,N,552,557,562,572,580,586
2601,WEST TAWAKONI,MUNICIPAL,D,HUNT,N,186,208,243,294,369,480
2605,WESTERN HILLS WS,MUNICIPAL,G,MCLENNAN,N,212,226,238,250,262,274
2606,WESTON,MUNICIPAL,C,COLLIN,N,506,1060,4814,11768,18723,18721
2607,WESTOVER HILLS,MUNICIPAL,C,TARRANT,N,952,972,992,1013,1036,1058
2608,WESTWORTH VILLAGE,MUNICIPAL,C,TARRANT,N,395,417,441,468,499,530
2609,WHARTON,MUNICIPAL,K,WHARTON,N,1671,1728,1772,1827,1888,1944
2611,WHEELER,MUNICIPAL,A,WHEELER,N,507,520,533,549,569,592
2612,WHITE BLUFF COMMUNITY WS,MUNICIPAL,G,HILL,N,434,458,474,491,505,517
2613,WHITE DEER,MUNICIPAL,A,CARSON,N,244,248,248,247,247,247
2614,WHITE OAK,MUNICIPAL,D,GREGG,N,1371,1467,1586,1733,1909,2112
2615,WHITE SETTLEMENT,MUNICIPAL,C,TARRANT,N,2081,2108,2146,2472,3132,3798
2616,WHITEHOUSE,MUNICIPAL,I,SMITH,N,1165,1330,1503,1699,1909,2127
2617,WHITESBORO,MUNICIPAL,C,GRAYSON,N,469,458,450,449,560,726
2618,WHITEWRIGHT,MUNICIPAL,C,FANNIN,Y,2,2,2,2,2,2
2618,WHITEWRIGHT,MUNICIPAL,C,GRAYSON,Y,220,214,210,210,222,235
2619,WHITNEY,MUNICIPAL,G,HILL,N,431,449,461,475,488,500
2620,WICHITA VALLEY WSC,MUNICIPAL,B,ARCHER,Y,291,293,288,284,283,283
2620,WICHITA VALLEY WSC,MUNICIPAL,B,WICHITA,Y,400,399,398,399,405,411
2621,WICKSON CREEK SUD,MUNICIPAL,G,BRAZOS,Y,991,1155,1332,1558,1809,2088
2621,WICKSON CREEK SUD,MUNICIPAL,G,GRIMES,Y,343,359,372,389,405,419
2621,WICKSON CREEK SUD,MUNICIPAL,G,ROBERTSON,Y,28,30,31,33,35,37
2622,WILLIAMSON-TRAVIS COUNTY MUD #1,MUNICIPAL,G,WILLIAMSON,Y,599,584,576,572,571,570
2622,WILLIAMSON-TRAVIS COUNTY MUD #1,MUNICIPAL,K,TRAVIS,Y,153,149,147,147,146,146
2623,WILLIS,MUNICIPAL,H,MONTGOMERY,N,817,826,874,951,1068,1232
2624,WILLOW PARK,MUNICIPAL,C,PARKER,N,759,904,1074,1483,1924,2366
2626,WILLS POINT,MUNICIPAL,D,VAN ZANDT,N,618,609,600,597,600,603
2627,WILMER,MUNICIPAL,C,DALLAS,N,433,466,718,1323,2073,3763
2629,WIMBERLEY WSC,MUNICIPAL,L,HAYS,N,450,657,919,1247,1617,2039
2630,WINDCREST,MUNICIPAL,L,BEXAR,N,1203,1220,1238,1265,1297,1328
2632,WINDFERN FOREST UD,MUNICIPAL,H,HARRIS,N,843,830,819,813,812,812
2633,WINDTHORST WSC,MUNICIPAL,B,ARCHER,Y,317,327,327,325,324,324
2633,WINDTHORST WSC,MUNICIPAL,B,CLAY,Y,70,71,70,70,70,70
2634,WINK,MUNICIPAL,F,WINKLER,N,360,389,414,443,467,488
2635,WINNSBORO,MUNICIPAL,D,FRANKLIN,Y,138,141,142,144,146,148
2635,WINNSBORO,MUNICIPAL,D,WOOD,Y,545,554,552,560,565,570
2636,WINONA,MUNICIPAL,D,SMITH,N,136,151,169,192,220,254
2637,WINTERS,MUNICIPAL,F,RUNNELS,N,216,207,197,196,195,195
2638,WOLFE CITY,MUNICIPAL,D,HUNT,N,169,199,243,311,409,552
2639,WOLFFORTH,MUNICIPAL,O,LUBBOCK,N,765,912,1062,1223,1385,1547
2640,WOODBINE WSC,MUNICIPAL,C,COOKE,Y,651,707,767,836,912,990
2640,WOODBINE WSC,MUNICIPAL,C,GRAYSON,Y,9,10,11,12,13,14
2641,WOODBRANCH,MUNICIPAL,H,MONTGOMERY,N,105,106,122,148,182,225
2642,WOODCREEK,MUNICIPAL,L,HAYS,N,282,311,349,399,458,525
2643,WOODCREEK MUD,MUNICIPAL,H,HARRIS,N,288,282,277,276,278,281
2645,WOODROW-OSCEOLA WSC,MUNICIPAL,G,HILL,N,384,385,388,402,412,421
2646,WOODSBORO,MUNICIPAL,L,REFUGIO,N,361,361,354,360,258,259
2647,WOODVILLE,MUNICIPAL,I,TYLER,N,908,900,890,884,883,883
2648,WOODWAY,MUNICIPAL,G,MCLENNAN,N,3477,3703,3905,4129,4362,4594
2649,WORTHAM,MUNICIPAL,C,FREESTONE,N,168,175,179,183,303,343
2650,WYLIE,MUNICIPAL,C,COLLIN,Y,6349,7080,7562,7943,8196,8434
2650,WYLIE,MUNICIPAL,C,DALLAS,Y,384,389,396,405,414,434
2650,WYLIE,MUNICIPAL,C,ROCKWALL,Y,575,583,594,606,620,651
2651,YANCEY WSC,MUNICIPAL,L,MEDINA,N,660,727,786,840,893,941
2652,YOAKUM,MUNICIPAL,L,DEWITT,Y,455,458,455,456,402,404
2652,YOAKUM,MUNICIPAL,P,LAVACA,Y,755,735,719,710,619,619
2653,YORKTOWN,MUNICIPAL,L,DEWITT,N,447,448,446,449,388,390
2655,ZAVALLA,MUNICIPAL,I,ANGELINA,N,79,81,82,84,87,90
2656,ZEPHYR WSC,MUNICIPAL,F,BROWN,N,379,374,364,359,357,357
2657,RENO,MUNICIPAL,C,PARKER,Y,170,173,176,180,184,189
2657,RENO,MUNICIPAL,C,TARRANT,Y,2,2,2,3,3,4
2659,CRESSON,MUNICIPAL,C,PARKER,Y,68,75,83,92,104,118
2659,CRESSON,MUNICIPAL,G,HOOD,Y,56,76,89,101,111,118
2659,CRESSON,MUNICIPAL,G,JOHNSON,Y,24,31,39,47,57,67
2665,JARRELL,MUNICIPAL,G,WILLIAMSON,N,109,129,156,187,222,259
2667,EAST BERNARD,MUNICIPAL,K,WHARTON,N,380,395,406,418,432,445
2670,"STEAM ELECTRIC POWER, GRAY",STEAM ELECTRIC POWER,A,GRAY,N,1409,2112,2299,2952,3087,3320
2671,"STEAM ELECTRIC POWER, GRAYSON",STEAM ELECTRIC POWER,C,GRAYSON,N,6163,12711,12711,12711,12711,12711
2672,"STEAM ELECTRIC POWER, NAVARRO",STEAM ELECTRIC POWER,C,NAVARRO,N,8000,13440,13440,13440,13440,13440
2673,"STEAM ELECTRIC POWER, ANGELINA",STEAM ELECTRIC POWER,I,ANGELINA,N,1000,1000,1000,1000,1000,1000
2675,MONTGOMERY,MUNICIPAL,H,MONTGOMERY,N,631,1164,1442,1722,2008,2459
2676,STAGECOACH,MUNICIPAL,H,MONTGOMERY,N,37,44,71,110,172,279
2677,CENTRAL HARRIS COUNTY REGIONAL WATER AUTHORITY,MUNICIPAL,H,HARRIS,N,4789,5082,5288,5507,5738,5998
2678,NORTH FORT BEND WATER AUTHORITY,MUNICIPAL,H,FORT BEND,Y,62302,85549,103873,114477,120129,123021
2678,NORTH FORT BEND WATER AUTHORITY,MUNICIPAL,H,HARRIS,Y,1941,1935,1939,1945,1953,1962
2679,FATE,MUNICIPAL,C,ROCKWALL,N,1731,2457,3291,4135,5079,7797
2681,POST OAK BEND CITY,MUNICIPAL,C,KAUFMAN,N,93,113,134,205,276,550
2683,SCURRY,MUNICIPAL,C,KAUFMAN,N,59,71,85,129,182,404
2686,ANGELINA WSC,MUNICIPAL,I,ANGELINA,N,251,251,255,265,275,284
2687,REDLAND WSC,MUNICIPAL,I,ANGELINA,N,201,199,208,217,225,232
2688,D&M WSC,MUNICIPAL,I,NACOGDOCHES,N,905,994,1086,1190,1306,1428
2689,MELROSE WSC,MUNICIPAL,I,NACOGDOCHES,N,504,549,595,650,713,780
2690,WODEN WSC,MUNICIPAL,I,NACOGDOCHES,N,330,356,384,418,458,501
2697,FAIR OAKS RANCH,MUNICIPAL,L,BEXAR,Y,1311,1384,1419,1400,1464,1524
2697,FAIR OAKS RANCH,MUNICIPAL,L,COMAL,Y,106,125,140,150,168,186
2697,FAIR OAKS RANCH,MUNICIPAL,L,KENDALL,Y,656,898,1125,1290,1531,1768
2698,HORIZON CITY,MUNICIPAL,E,EL PASO,N,4458,6309,8047,9775,11414,12959
2699,MEADOWS PLACE,MUNICIPAL,H,FORT BEND,N,773,765,761,767,780,796
2706,"MANUFACTURING, GAINES",MANUFACTURING,O,GAINES,N,2278,2386,2489,2578,2722,2874
2715,"MANUFACTURING, MENARD",MANUFACTURING,F,MENARD,N,3,3,3,3,3,3
2718,"MANUFACTURING, SCURRY",MANUFACTURING,F,SCURRY,N,3,3,3,3,3,3
2737,"MANUFACTURING, ARCHER",MANUFACTURING,B,ARCHER,N,1,1,1,1,1,1
2746,"MANUFACTURING, ANDREWS",MANUFACTURING,F,ANDREWS,N,49,52,55,58,62,66
2747,"MANUFACTURING, DALLAM",MANUFACTURING,A,DALLAM,N,9,9,10,10,11,11
2759,"MANUFACTURING, FREESTONE",MANUFACTURING,C,FREESTONE,N,100,111,121,130,136,142
2771,"MANUFACTURING, STARR",MANUFACTURING,M,STARR,N,14,15,16,17,18,19
2774,DESOTO,MUNICIPAL,C,DALLAS,N,9442,10128,10878,11765,12687,13628
2775,EDGECLIFF VILLAGE,MUNICIPAL,C,TARRANT,N,503,491,480,475,474,474
2776,RANDOLPH AFB,MUNICIPAL,L,BEXAR,N,97,109,121,132,142,151
2777,ROMA,MUNICIPAL,M,STARR,N,1357,1476,1590,1719,1849,1968
2778,ST. JO,MUNICIPAL,B,MONTAGUE,N,161,162,160,161,162,163
2779,SANSOM PARK,MUNICIPAL,C,TARRANT,N,534,545,592,617,650,683
2780,WEST UNIVERSITY PLACE,MUNICIPAL,H,HARRIS,N,2885,3029,3202,3416,3674,3959
2781,BRONTE,MUNICIPAL,F,COKE,N,252,248,244,242,242,242
2782,MORGAN'S POINT RESORT,MUNICIPAL,G,BELL,N,595,684,787,897,1009,1121
2783,"MANUFACTURING, ANDERSON",MANUFACTURING,I,ANDERSON,N,30,40,42,44,46,48
2801,"STEAM ELECTRIC POWER, HALE",STEAM ELECTRIC POWER,O,HALE,N,60,71,83,98,117,139
2934,"STEAM ELECTRIC POWER, TYLER",STEAM ELECTRIC POWER,I,TYLER,N,1029,1029,1029,1029,1029,1029
2940,"STEAM ELECTRIC POWER, SMITH",STEAM ELECTRIC POWER,D,SMITH,N,12,14,16,19,23,27
2947,"STEAM ELECTRIC POWER, MADISON",STEAM ELECTRIC POWER,H,MADISON,N,238,278,327,387,459,546
2958,"MINING, MILLS",MINING,K,MILLS,N,4,4,4,4,4,4
2960,"MINING, SABINE",MINING,I,SABINE,N,1500,1365,1203,1046,888,776
2961,"MINING, SAN AUGUSTINE",MINING,I,SAN AUGUSTINE,N,4000,3000,1479,1180,884,662
2962,"MINING, TYLER",MINING,I,TYLER,N,160,198,150,103,55,29
2964,"MINING, SHELBY",MINING,I,SHELBY,N,3283,2938,2496,1980,1467,1087
2967,"MINING, LA SALLE",MINING,L,LA SALLE,N,4617,4772,4263,2819,1380,676
2968,"MINING, ERATH",MINING,G,ERATH,N,505,536,376,304,232,177
2969,"MINING, HAMILTON",MINING,G,HAMILTON,N,393,236,101,0,0,0
2970,FOUR PINES WSC,MUNICIPAL,I,ANDERSON,N,336,336,331,327,326,325
2971,FOUR WAY SUD,MUNICIPAL,I,ANGELINA,N,490,509,527,546,566,585
2972,G M WSC,MUNICIPAL,I,SABINE,Y,492,494,494,494,494,494
2972,G M WSC,MUNICIPAL,I,SAN AUGUSTINE,Y,48,48,48,48,48,48
2973,GOFORTH SUD,MUNICIPAL,K,HAYS,Y,85,130,185,255,334,425
2973,GOFORTH SUD,MUNICIPAL,K,TRAVIS,Y,9,10,11,12,13,14
2973,GOFORTH SUD,MUNICIPAL,L,CALDWELL,Y,41,49,56,64,73,81
2973,GOFORTH SUD,MUNICIPAL,L,HAYS,Y,1384,1753,2220,2818,3504,4287
2974,"HARRIS COUNTY MUD #119 ",MUNICIPAL,H,HARRIS,N,504,491,484,490,500,510
2975,LAKE KIOWA SUD,MUNICIPAL,C,COOKE,N,786,790,800,813,826,826
2976,LAVON SUD,MUNICIPAL,C,COLLIN,Y,354,367,430,481,1115,2783
2976,LAVON SUD,MUNICIPAL,C,ROCKWALL,Y,236,344,451,671,892,1114
2977,LUELLA SUD,MUNICIPAL,C,GRAYSON,N,400,444,490,548,614,687
2978,M-E-N WSC,MUNICIPAL,C,NAVARRO,N,472,508,548,597,652,712
2979,MOUNT ZION WSC,MUNICIPAL,C,ROCKWALL,N,395,485,589,698,822,954
2980,NORTH HUNT SUD,MUNICIPAL,C,FANNIN,Y,36,39,42,44,48,52
2980,NORTH HUNT SUD,MUNICIPAL,D,DELTA,Y,16,17,17,17,17,17
2980,NORTH HUNT SUD,MUNICIPAL,D,HUNT,Y,235,306,404,538,730,1008
2981,PORTER SUD,MUNICIPAL,H,MONTGOMERY,N,1693,2116,2543,2963,3383,3731
2982,R-P-M WSC,MUNICIPAL,D,VAN ZANDT,Y,251,299,336,375,409,438
2982,R-P-M WSC,MUNICIPAL,I,HENDERSON,Y,77,89,98,113,126,138
2982,R-P-M WSC,MUNICIPAL,I,SMITH,Y,32,35,39,42,47,51
2983,SAN JACINTO SUD,MUNICIPAL,H,SAN JACINTO,N,237,247,254,269,284,297
2984,SMITH COUNTY MUD #1,MUNICIPAL,D,SMITH,N,464,525,596,679,780,899
2985,S S WSC,MUNICIPAL,L,WILSON,N,1986,2384,2782,3147,3503,3827
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,EASTLAND,Y,14,14,14,13,13,13
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,PALO PINTO,Y,5,5,5,5,5,5
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,SHACKELFORD,Y,2,2,2,2,2,2
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,STEPHENS,Y,262,260,255,253,254,255
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,THROCKMORTON,Y,16,15,15,14,14,14
2987,EL PASO COUNTY TORNILLO WID,MUNICIPAL,E,EL PASO,N,279,272,267,264,264,265
2988,TRI SUD,MUNICIPAL,D,MORRIS,Y,164,161,160,163,166,170
2988,TRI SUD,MUNICIPAL,D,TITUS,Y,1396,1520,1659,1828,2021,2229
2989,TRYON ROAD SUD,MUNICIPAL,D,GREGG,Y,648,688,739,805,886,980
2989,TRYON ROAD SUD,MUNICIPAL,D,HARRISON,Y,110,115,120,130,141,155
2990,WALKER COUNTY SUD,MUNICIPAL,H,WALKER,N,1043,1076,1097,1126,1156,1182
2991,WEST GREGG SUD,MUNICIPAL,D,GREGG,Y,308,321,341,369,406,448
2991,WEST GREGG SUD,MUNICIPAL,D,SMITH,Y,79,86,95,106,121,140
2991,WEST GREGG SUD,MUNICIPAL,I,RUSK,Y,17,18,19,20,22,24
2992,WEST TRAVIS COUNTY PUBLIC UTILITY AGENCY,MUNICIPAL,K,HAYS,Y,4093,5758,7795,10343,13226,16508
2992,WEST TRAVIS COUNTY PUBLIC UTILITY AGENCY,MUNICIPAL,K,TRAVIS,Y,2367,2720,3057,3438,3774,4088
2993,WEST WISE SUD,MUNICIPAL,C,WISE,N,425,424,427,435,449,464
2994,AGUA SUD,MUNICIPAL,M,HIDALGO,Y,5590,6736,7925,9152,10414,11652
2994,AGUA SUD,MUNICIPAL,M,STARR,Y,32,35,38,42,45,48
2995,ARMSTRONG WSC,MUNICIPAL,G,BELL,N,406,418,434,454,478,502
2996,BENDERS LANDING WATER SYSTEM,MUNICIPAL,H,MONTGOMERY,N,2188,3456,4762,6070,7373,7372
2997,BRAZORIA COUNTY MUD #21,MUNICIPAL,H,BRAZORIA,N,549,568,610,653,695,724
2998,BRAZORIA COUNTY MUD #6,MUNICIPAL,H,BRAZORIA,N,681,676,676,676,677,680
2999,BRINKER WSC,MUNICIPAL,D,HOPKINS,N,241,268,293,325,359,393
3000,CHALK HILL SUD,MUNICIPAL,I,RUSK,N,323,343,364,393,428,464
3001,CONCORD-ROBBINS WSC,MUNICIPAL,H,LEON,N,213,215,216,229,241,253
3002,COPEVILLE SUD,MUNICIPAL,C,COLLIN,N,319,376,452,596,1037,1773
3003,CORBET WSC,MUNICIPAL,C,NAVARRO,N,258,272,289,312,341,372
3004,CORYELL CITY WATER SUPPLY DISTRICT,MUNICIPAL,G,CORYELL,Y,809,899,1006,1101,1208,1316
3004,CORYELL CITY WATER SUPPLY DISTRICT,MUNICIPAL,G,MCLENNAN,Y,125,147,166,186,207,227
3005,CROSS ROADS SUD,MUNICIPAL,D,GREGG,Y,31,32,33,36,40,44
3005,CROSS ROADS SUD,MUNICIPAL,I,RUSK,Y,238,251,265,285,310,336
3006,DOBBIN-PLANTERSVILLE WSC,MUNICIPAL,G,GRIMES,Y,182,205,223,243,260,276
3006,DOBBIN-PLANTERSVILLE WSC,MUNICIPAL,H,MONTGOMERY,Y,642,840,1117,1485,1972,2614
3007,EASTERN CASS WSC,MUNICIPAL,D,CASS,N,164,159,153,151,150,150
3008,FORT BEND COUNTY MUD #116,MUNICIPAL,H,FORT BEND,N,580,654,767,854,942,1031
3009,FORT BEND COUNTY MUD #129,MUNICIPAL,H,FORT BEND,N,664,947,1211,1432,1586,1587
3010,FOUKE WSC,MUNICIPAL,D,UPSHUR,Y,11,12,12,13,13,14
3010,FOUKE WSC,MUNICIPAL,D,WOOD,Y,792,798,792,800,807,813
3011,G & W WSC,MUNICIPAL,G,GRIMES,Y,436,568,669,779,871,952
3011,G & W WSC,MUNICIPAL,H,WALLER,Y,450,594,758,940,1142,1363
3012,GOLDEN WSC,MUNICIPAL,D,RAINS,Y,5,5,5,5,5,5
3012,GOLDEN WSC,MUNICIPAL,D,VAN ZANDT,Y,57,58,59,61,63,65
3012,GOLDEN WSC,MUNICIPAL,D,WOOD,Y,216,213,207,207,208,210
3013,GREENWOOD UD,MUNICIPAL,H,HARRIS,N,359,398,395,395,399,403
3014,HILL COUNTY WSC,MUNICIPAL,G,HILL,N,425,444,457,473,486,497
3015,HOLLY RANCH WATER COMPANY,MUNICIPAL,D,WOOD,N,185,193,196,201,203,205
3016,JONES WSC,MUNICIPAL,D,HOPKINS,Y,13,15,16,18,21,23
3016,JONES WSC,MUNICIPAL,D,WOOD,Y,349,344,335,335,338,341
3017,KENDALL COUNTY WCID #1,MUNICIPAL,L,KENDALL,N,303,341,384,430,481,531
3018,KENTUCKY TOWN WSC,MUNICIPAL,C,GRAYSON,N,367,424,482,554,693,865
3019,KINGS MANOR MUD,MUNICIPAL,H,HARRIS,Y,105,104,104,104,105,106
3019,KINGS MANOR MUD,MUNICIPAL,H,MONTGOMERY,Y,224,225,231,236,242,246
3020,"LAKE WINDCREST WATER SYSTEM ",MUNICIPAL,H,MONTGOMERY,N,916,1026,1298,1681,2219,2972
3021,"INDIGO LAKE WATER SYSTEM ",MUNICIPAL,H,MONTGOMERY,N,1133,1548,2212,3156,4491,6671
3022,LOMA VISTA WATER SYSTEM,MUNICIPAL,J,KERR,N,417,424,425,431,438,444
3023,MONTGOMERY COUNTY MUD #89,MUNICIPAL,H,MONTGOMERY,N,335,337,341,366,402,415
3024,MONTGOMERY COUNTY MUD #94,MUNICIPAL,H,MONTGOMERY,N,592,595,657,720,783,782
3025,MONTGOMERY COUNTY MUD #83,MUNICIPAL,H,MONTGOMERY,N,281,289,298,307,316,323
3026,MOUNT HOUSTON ROAD MUD,MUNICIPAL,H,HARRIS,N,496,599,676,733,775,807
3027,MOUNTAIN SPRING WSC,MUNICIPAL,C,COOKE,Y,446,469,487,507,802,1280
3027,MOUNTAIN SPRING WSC,MUNICIPAL,C,DENTON,Y,10,11,12,13,14,16
3028,MULTI-COUNTY WSC,MUNICIPAL,G,CORYELL,Y,278,302,333,362,396,431
3028,MULTI-COUNTY WSC,MUNICIPAL,G,HAMILTON,Y,66,65,63,62,62,62
3029,NEW HOPE SUD,MUNICIPAL,D,WOOD,N,330,333,330,333,336,339
3030,NORTHTOWN MUD,MUNICIPAL,K,TRAVIS,N,691,798,898,1011,1111,1203
3031,ORANGEFIELD WSC,MUNICIPAL,I,ORANGE,N,481,491,499,505,510,516
3032,PARKER COUNTY SUD,MUNICIPAL,C,PARKER,N,655,842,1060,1321,1627,1983
3033,POSSUM KINGDOM WSC,MUNICIPAL,G,PALO PINTO,Y,777,826,858,889,915,936
3033,POSSUM KINGDOM WSC,MUNICIPAL,G,STEPHENS,Y,33,34,34,34,34,35
3034,RINCON WSC,MUNICIPAL,N,SAN PATRICIO,N,346,355,359,363,366,369
3035,ROSE HILL SUD,MUNICIPAL,C,KAUFMAN,N,456,546,656,789,1033,1586
3036,SAGEMEADOW UD,MUNICIPAL,H,HARRIS,N,727,745,780,825,879,937
3037,SAN ANTONIO WATER SYSTEM,MUNICIPAL,L,ATASCOSA,Y,716,803,885,970,1055,1136
3037,SAN ANTONIO WATER SYSTEM,MUNICIPAL,L,BEXAR,Y,28224,30974,33634,36391,39111,41647
3037,SAN ANTONIO WATER SYSTEM,MUNICIPAL,L,COMAL,Y,1227,1777,2330,2893,3466,4020
3037,SAN ANTONIO WATER SYSTEM,MUNICIPAL,L,MEDINA,Y,369,540,681,806,922,1023
3038,SAN YGNACIO MUD,MUNICIPAL,M,ZAPATA,N,190,217,248,283,321,361
3039,TARKINGTON SUD,MUNICIPAL,H,LIBERTY,N,416,472,528,587,648,706
3040,THE OAKS WSC,MUNICIPAL,L,BEXAR,N,370,433,492,551,605,656
3041,TALTY WSC,MUNICIPAL,C,KAUFMAN,N,1584,1801,2083,2914,3693,4813
3042,TRAVIS COUNTY MUD #4,MUNICIPAL,K,TRAVIS,N,2611,3010,3387,3810,4184,4533
3043,TRAVIS COUNTY WCID #10,MUNICIPAL,K,TRAVIS,N,2128,2428,2715,3044,3341,3619
3044,UNION WSC,MUNICIPAL,M,STARR,N,827,910,991,1076,1156,1231
3045,WALNUT GROVE WSC,MUNICIPAL,I,SMITH,N,1018,1162,1313,1486,1671,1864
